EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 02-12-2024
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : precipitation amount in 0.1 mm
23-27 Q_RR : Quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station FRANCE, CATUS (STAID: 767).
Blended and updated with sources: 104935 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   RR, Q_RR
104935,19320105,    0,    0
104935,19320106,    0,    0
104935,19320107,   40,    0
104935,19320108,   80,    0
104935,19320109,    0,    0
104935,19320110,    0,    0
104935,19320111,   30,    0
104935,19320112,    0,    0
104935,19320113,    0,    0
104935,19320114,    0,    0
104935,19320115,    0,    0
104935,19320116,    0,    0
104935,19320117,    0,    0
104935,19320118,    0,    0
104935,19320119,    0,    0
104935,19320120,   50,    0
104935,19320121,    0,    0
104935,19320122,    0,    0
104935,19320123,    0,    0
104935,19320124,    0,    0
104935,19320125,    0,    0
104935,19320126,    0,    0
104935,19320127,    0,    0
104935,19320128,    0,    0
104935,19320129,    0,    0
104935,19320130,    0,    0
104935,19320131,    0,    0
104935,19320201,    0,    0
104935,19320202,    0,    0
104935,19320203,    0,    0
104935,19320204,    0,    0
104935,19320205,    0,    0
104935,19320206,    0,    0
104935,19320207,    0,    0
104935,19320208,    0,    0
104935,19320209,    0,    0
104935,19320210,    0,    0
104935,19320211,    0,    0
104935,19320212,    0,    0
104935,19320213,    0,    0
104935,19320214,    0,    0
104935,19320215,    0,    0
104935,19320216,    0,    0
104935,19320217,    0,    0
104935,19320218,    0,    0
104935,19320219,    0,    0
104935,19320220,    0,    0
104935,19320221,    0,    0
104935,19320222,    0,    0
104935,19320223,    0,    0
104935,19320224,    0,    0
104935,19320225,    0,    0
104935,19320226,    0,    0
104935,19320227,    0,    0
104935,19320228,    0,    0
104935,19320229,    0,    0
104935,19320301,    0,    0
104935,19320302,    0,    0
104935,19320303,    0,    0
104935,19320304,    0,    0
104935,19320305,    0,    0
104935,19320306,    0,    0
104935,19320307,    0,    0
104935,19320308,    0,    0
104935,19320309,  100,    0
104935,19320310,    0,    0
104935,19320311,    0,    0
104935,19320312,    0,    0
104935,19320313,    0,    0
104935,19320314,    0,    0
104935,19320315,    0,    0
104935,19320316,    0,    0
